unit_id,work,tradition,section,sub_id,sent_idx,text,n_words
3500,"Essays, First Series",West,The Over-Soul,,21.155,"The description does not describe them to you, and to-morrow you arrive there and know them by inhabiting them.",20
3501,"Essays, First Series",West,The Over-Soul,,21.156,"Men ask concerning the immortality of the soul, the employments of heaven, the state of the sinner, and so forth.",20
3502,"Essays, First Series",West,The Over-Soul,,21.157,They even dream that Jesus has left replies to precisely these interrogatories.,12
3503,"Essays, First Series",West,The Over-Soul,,21.158,Never a moment did that sublime spirit speak in their _patois_.,11
3504,"Essays, First Series",West,The Over-Soul,,21.159,"To truth, justice, love, the attributes of the soul, the idea of immutableness is essentially associated.",16
3505,"Essays, First Series",West,The Over-Soul,,21.160,"Jesus, living in these moral sentiments, heedless of sensual fortunes, heeding only the manifestations of these, never made the separation of the idea of duration from the essence of these attributes, nor uttered a syllable concerning the duration of the soul.",41
3506,"Essays, First Series",West,The Over-Soul,,21.161,"It was left to his disciples to sever duration from the moral elements, and to teach the immortality of the soul as a doctrine, and maintain it by evidences.",29
3507,"Essays, First Series",West,The Over-Soul,,21.162,"The moment the doctrine of the immortality is separately taught, man is already fallen.",14
3508,"Essays, First Series",West,The Over-Soul,,21.163,"In the flowing of love, in the adoration of humility, there is no question of continuance.",16
3509,"Essays, First Series",West,The Over-Soul,,21.164,No inspired man ever asks this question or condescends to these evidences.,12
3510,"Essays, First Series",West,The Over-Soul,,21.165,"For the soul is true to itself, and the man in whom it is shed abroad cannot wander from the present, which is infinite, to a future which would be finite.",31
3511,"Essays, First Series",West,The Over-Soul,,22.166,These questions which we lust to ask about the future are a confession of sin.,15
3512,"Essays, First Series",West,The Over-Soul,,22.167,God has no answer for them.,6
3513,"Essays, First Series",West,The Over-Soul,,22.168,No answer in words can reply to a question of things.,11
3514,"Essays, First Series",West,The Over-Soul,,22.169,"It is not in an arbitrary “decree of God,” but in the nature of man, that a veil shuts down on the facts of to-morrow; for the soul will not have us read any other cipher than that of cause and effect.",43
3515,"Essays, First Series",West,The Over-Soul,,22.170,By this veil which curtains events it instructs the children of men to live in to-day.,17
3516,"Essays, First Series",West,The Over-Soul,,23.171,"By the same fire, vital, consecrating, celestial, which burns until it shall dissolve all things into the waves and surges of an ocean of light, we see and know each other, and what spirit each is of.",37
3517,"Essays, First Series",West,The Over-Soul,,23.172,Who can tell the grounds of his knowledge of the character of the several individuals in his circle of friends?,20
3518,"Essays, First Series",West,The Over-Soul,,23.173,Yet their acts and words do not disappoint him.,9
3519,"Essays, First Series",West,The Over-Soul,,23.174,"In that man, though he knew no ill of him, he put no trust.",14
3520,"Essays, First Series",West,The Over-Soul,,23.175,"In that other, though they had seldom met, authentic signs had yet passed, to signify that he might be trusted as one who had an interest in his own character.",30
3521,"Essays, First Series",West,The Over-Soul,,23.176,"We know each other very well,—which of us has been just to himself and whether that which we teach or behold is only an aspiration or is our honest effort also.",32
3522,"Essays, First Series",West,The Over-Soul,,24.177,We are all discerners of spirits.,6
3523,"Essays, First Series",West,The Over-Soul,,24.178,That diagnosis lies aloft in our life or unconscious power.,10
3524,"Essays, First Series",West,The Over-Soul,,24.179,"The intercourse of society, its trade, its religion, its friendships, its quarrels, is one wide, judicial investigation of character.",19
3525,"Essays, First Series",West,The Over-Soul,,24.180,"In full court, or in small committee, or confronted face to face, accuser and accused, men offer themselves to be judged.",21
3526,"Essays, First Series",West,The Over-Soul,,24.181,Against their will they exhibit those decisive trifles by which character is read.,13
3527,"Essays, First Series",West,The Over-Soul,,24.182,We do not read them by learning or craft.,9
3528,"Essays, First Series",West,The Over-Soul,,24.183,"No; the wisdom of the wise man consists herein, that he does not judge them; he lets them judge themselves and merely reads and records their own verdict.",28
3529,"Essays, First Series",West,The Over-Soul,,25.184,"By virtue of this inevitable nature, private will is overpowered, and, maugre our efforts or our imperfections, your genius will speak from you, and mine from me.",27
3530,"Essays, First Series",West,The Over-Soul,,25.185,"That which we are, we shall teach, not voluntarily but involuntarily.",11
3531,"Essays, First Series",West,The Over-Soul,,25.186,"Thoughts come into our minds by avenues which we never left open, and thoughts go out of our minds through avenues which we never voluntarily opened.",26
3532,"Essays, First Series",West,The Over-Soul,,25.187,The infallible index of true progress is found in the tone the man takes.,14
3533,"Essays, First Series",West,The Over-Soul,,25.188,"Neither his age, nor his breeding, nor company, nor books, nor actions, nor talents, nor all together can hinder him from being deferential to a higher spirit than his own.",30
3534,"Essays, First Series",West,The Over-Soul,,25.189,"If he have not found his home in God, his manners, his forms of speech, the turn of his sentences, the build, shall I say, of all his opinions will involuntarily confess it, let him brave it out how he will.",41
3535,"Essays, First Series",West,The Over-Soul,,25.190,"If he have found his centre, the Deity will shine through him, through all the disguises of ignorance, of ungenial temperament, of unfavorable circumstance.",24
3536,"Essays, First Series",West,The Over-Soul,,25.191,"The tone of seeking is one, and the tone of having is another.",13
3537,"Essays, First Series",West,The Over-Soul,,26.192,It is of no use to preach to me from without.,11
3538,"Essays, First Series",West,The Over-Soul,,26.193,I can do that too easily myself.,7
3539,"Essays, First Series",West,The Over-Soul,,26.194,"Jesus speaks always from within, and in a degree that transcends all others.",13
3540,"Essays, First Series",West,The Over-Soul,,26.195,I believe beforehand that it ought so to be.,9
3541,"Essays, First Series",West,The Over-Soul,,26.196,All men stand continually in the expectation of the appearance of such a teacher.,14
3542,"Essays, First Series",West,The Over-Soul,,26.197,"But if a man do not speak from within the veil, where the word is one with that it tells of, let him lowly confess it.",26
3543,"Essays, First Series",West,The Over-Soul,,27.198,"The same Omniscience flows into the intellect, and makes what we call genius.",13
3544,"Essays, First Series",West,The Over-Soul,,27.199,"Much of the wisdom of the world is not wisdom, and the most illuminated class of men are no doubt superior to literary fame, and are not writers.",28
3545,"Essays, First Series",West,The Over-Soul,,27.200,"Among the multitude of scholars and authors, we feel no hallowing presence; we are sensible of a knack and skill rather than of inspiration; they have a light and know not whence it comes and call it their own; their talent is some exaggerated faculty, some overgrown member, so that their strength is a disease.",55
3546,"Essays, First Series",West,The Over-Soul,,27.201,"In these instances the intellectual gifts do not make the impression of virtue, but almost of vice; and we feel that a man’s talents stand in the way of his advancement in truth.",34
